nodeID,dti_fa,tractID
1,0.2739773989,ATR_L_fa
2,0.3064741194,ATR_L_fa
3,0.2497972697,ATR_L_fa
4,0.290785253,ATR_L_fa
5,0.2797793448,ATR_L_fa
6,0.2847902477,ATR_L_fa
7,0.2212411165,ATR_L_fa
8,0.5083293915,ATR_L_fa
9,0.2427151054,ATR_L_fa
10,0.3186084628,ATR_L_fa
11,0.2929629087,ATR_L_fa
12,0.4046218991,ATR_L_fa
13,0.2745937109,ATR_L_fa
14,0.2681752443,ATR_L_fa
15,0.308445245,ATR_L_fa
16,0.3900048435,ATR_L_fa
17,0.4109536409,ATR_L_fa
18,0.2277624458,ATR_L_fa
19,0.252782315,ATR_L_fa
20,0.1536533087,ATR_L_fa
21,0.3737993538,ATR_L_fa
22,0.3410563171,ATR_L_fa
23,0.1897327751,ATR_L_fa
24,0.285996139,ATR_L_fa
25,0.295547843,ATR_L_fa
26,0.3250631988,ATR_L_fa
27,0.2822116911,ATR_L_fa
28,0.3406286836,ATR_L_fa
29,0.315367043,ATR_L_fa
30,0.2782566249,ATR_L_fa
31,0.3576681912,ATR_L_fa
32,0.2515657246,ATR_L_fa
33,0.3505311608,ATR_L_fa
34,0.3708091676,ATR_L_fa
35,0.3890856802,ATR_L_fa
36,0.4244679809,ATR_L_fa
37,0.3572432101,ATR_L_fa
38,0.2282234728,ATR_L_fa
39,0.199791044,ATR_L_fa
40,0.3988259733,ATR_L_fa
41,0.4224599004,ATR_L_fa
42,0.3609851599,ATR_L_fa
43,0.3106545508,ATR_L_fa
44,0.2095970958,ATR_L_fa
45,0.3058874905,ATR_L_fa
46,0.3547539711,ATR_L_fa
47,0.3932527602,ATR_L_fa
48,0.1298056841,ATR_L_fa
49,0.2510090768,ATR_L_fa
50,0.2307178825,ATR_L_fa
51,0.2073588967,ATR_L_fa
52,0.3701652288,ATR_L_fa
53,0.1939726025,ATR_L_fa
54,0.2867981493,ATR_L_fa
55,0.341029793,ATR_L_fa
56,0.2737457454,ATR_L_fa
57,0.1871213615,ATR_L_fa
58,0.2754331529,ATR_L_fa
59,0.3343353271,ATR_L_fa
60,0.2432470024,ATR_L_fa
61,0.3030731678,ATR_L_fa
