nodeID,dti_fa,tractID
1,0.1115257442,ATR_L_fa
2,0.2603007257,ATR_L_fa
3,0.121005781,ATR_L_fa
4,0.166124016,ATR_L_fa
5,0.1129410416,ATR_L_fa
6,0.4515773356,ATR_L_fa
7,0.3480345011,ATR_L_fa
8,0.2003970593,ATR_L_fa
9,0.4596155584,ATR_L_fa
10,0.3012201786,ATR_L_fa
11,0.3816593587,ATR_L_fa
12,0.295201838,ATR_L_fa
13,0.1475827098,ATR_L_fa
14,0.2034785748,ATR_L_fa
15,0.2352965027,ATR_L_fa
16,0.2470452636,ATR_L_fa
17,0.177929759,ATR_L_fa
18,0.3088446558,ATR_L_fa
19,0.4861457944,ATR_L_fa
20,0.3285236657,ATR_L_fa
21,0.1567896307,ATR_L_fa
22,0.1805172861,ATR_L_fa
23,0.2248806208,ATR_L_fa
24,0.3526644111,ATR_L_fa
25,0.2791550756,ATR_L_fa
26,0.2436151803,ATR_L_fa
27,0.3271178007,ATR_L_fa
28,0.1567941755,ATR_L_fa
29,0.2617670894,ATR_L_fa
30,0.1061604843,ATR_L_fa
31,0.2606251836,ATR_L_fa
32,0.2290311605,ATR_L_fa
33,0.3427325785,ATR_L_fa
34,0.2543939948,ATR_L_fa
35,0.2909150422,ATR_L_fa
36,0.226439625,ATR_L_fa
37,0.2875344157,ATR_L_fa
38,0.2902942002,ATR_L_fa
39,0.1443879604,ATR_L_fa
40,0.1031644568,ATR_L_fa
41,0.3171112239,ATR_L_fa
42,0.3475992978,ATR_L_fa
43,0.1147795171,ATR_L_fa
44,0.2651982605,ATR_L_fa
45,0.1843142807,ATR_L_fa
46,0.1954013705,ATR_L_fa
47,0.2658470273,ATR_L_fa
48,0.3035888672,ATR_L_fa
49,0.3193949163,ATR_L_fa
50,0.2924279273,ATR_L_fa
51,0.3078906238,ATR_L_fa
52,0.2308919132,ATR_L_fa
53,0.2896386087,ATR_L_fa
54,0.2725232244,ATR_L_fa
55,0.2924678624,ATR_L_fa
56,0.3817048967,ATR_L_fa
57,0.1719406247,ATR_L_fa
58,0.3068953753,ATR_L_fa
59,0.3424910605,ATR_L_fa
60,0.3004751205,ATR_L_fa
61,0.263682425,ATR_L_fa
62,0.07579436898,ATR_L_fa
63,0.3201712668,ATR_L_fa
