nodeID,dti_fa,tractID
1,0.1899930686,ATR_L_fa
2,0.2694371641,ATR_L_fa
3,0.3418322802,ATR_L_fa
4,0.4001036286,ATR_L_fa
5,0.2195593417,ATR_L_fa
6,0.2849659026,ATR_L_fa
7,0.372017324,ATR_L_fa
8,0.120090194,ATR_L_fa
9,0.2756443918,ATR_L_fa
10,0.3182128668,ATR_L_fa
11,0.1509694904,ATR_L_fa
12,0.388643384,ATR_L_fa
13,0.1864459068,ATR_L_fa
14,0.2081753165,ATR_L_fa
15,0.3950786591,ATR_L_fa
16,0.2879985869,ATR_L_fa
17,0.3139201999,ATR_L_fa
18,0.3964303136,ATR_L_fa
19,0.4651172161,ATR_L_fa
20,0.4010671079,ATR_L_fa
21,0.3857842684,ATR_L_fa
22,0.2181777954,ATR_L_fa
23,0.3333180547,ATR_L_fa
24,0.3432221413,ATR_L_fa
25,0.3762722015,ATR_L_fa
26,0.2733597755,ATR_L_fa
27,0.323363483,ATR_L_fa
28,0.197513476,ATR_L_fa
29,0.3412937522,ATR_L_fa
30,0.3171187937,ATR_L_fa
31,0.3253414035,ATR_L_fa
32,0.2223849744,ATR_L_fa
33,0.3429567218,ATR_L_fa
34,0.3114172518,ATR_L_fa
35,0.3781971037,ATR_L_fa
36,0.3990216851,ATR_L_fa
37,0.1632389724,ATR_L_fa
38,0.3457477987,ATR_L_fa
39,0.3360057175,ATR_L_fa
40,0.2718588412,ATR_L_fa
41,0.3642498851,ATR_L_fa
42,0.3856786489,ATR_L_fa
43,0.1748036891,ATR_L_fa
44,0.311318934,ATR_L_fa
45,0.3577293456,ATR_L_fa
46,0.3748412132,ATR_L_fa
47,0.3778489232,ATR_L_fa
48,0.3197780848,ATR_L_fa
49,0.2204697132,ATR_L_fa
50,0.2233230919,ATR_L_fa
51,0.3659566641,ATR_L_fa
52,0.3520498872,ATR_L_fa
53,0.298489511,ATR_L_fa
54,0.1168091521,ATR_L_fa
55,0.2986823916,ATR_L_fa
56,0.4554968178,ATR_L_fa
57,0.3264871836,ATR_L_fa
58,0.3287636042,ATR_L_fa
59,0.4816886187,ATR_L_fa
60,0.2724327743,ATR_L_fa
61,0.3249152005,ATR_L_fa
62,0.2176098078,ATR_L_fa
63,0.1967888623,ATR_L_fa
64,0.4399384856,ATR_L_fa
65,0.3163923025,ATR_L_fa
66,0.2167242914,ATR_L_fa
67,0.213516742,ATR_L_fa
68,0.3047833145,ATR_L_fa
69,0.271050483,ATR_L_fa
70,0.07422661036,ATR_L_fa
71,0.3781889975,ATR_L_fa
72,0.3798764348,ATR_L_fa
73,0.3888258338,ATR_L_fa
74,0.303673327,ATR_L_fa
75,0.4038980305,ATR_L_fa
76,0.3572542071,ATR_L_fa
77,0.5395757556,ATR_L_fa
78,0.1898325533,ATR_L_fa
79,0.5085901022,ATR_L_fa
80,0.2920594513,ATR_L_fa
81,0.3029824197,ATR_L_fa
82,0.489960283,ATR_L_fa
83,0.2919315994,ATR_L_fa
84,0.333545506,ATR_L_fa
85,0.2518626451,ATR_L_fa
86,0.1645240635,ATR_L_fa
87,0.2916725576,ATR_L_fa
88,0.3902642429,ATR_L_fa
89,0.3150945008,ATR_L_fa
90,0.2310542017,ATR_L_fa
91,0.3550408781,ATR_L_fa
92,0.2908722758,ATR_L_fa
93,0.3739815652,ATR_L_fa
94,0.3237786889,ATR_L_fa
95,0.28399387,ATR_L_fa
96,0.500810504,ATR_L_fa
97,0.3004574776,ATR_L_fa
98,0.4315395653,ATR_L_fa
99,0.1782243699,ATR_L_fa
100,0.2613794506,ATR_L_fa
1,0.2510173917,ATR_R_fa
2,0.4134446681,ATR_R_fa
3,0.4194889963,ATR_R_fa
4,0.3358271122,ATR_R_fa
5,0.2940684259,ATR_R_fa
6,0.3830699921,ATR_R_fa
7,0.3431366086,ATR_R_fa
8,0.4143214524,ATR_R_fa
9,0.5072676539,ATR_R_fa
10,0.2609985769,ATR_R_fa
11,0.4253678918,ATR_R_fa
12,0.3552018702,ATR_R_fa
13,0.3208117783,ATR_R_fa
14,0.3515759408,ATR_R_fa
15,0.3964774907,ATR_R_fa
16,0.1845262498,ATR_R_fa
17,0.1436570883,ATR_R_fa
18,0.2820535302,ATR_R_fa
19,0.2376722246,ATR_R_fa
20,0.2922298908,ATR_R_fa
21,0.3567967415,ATR_R_fa
22,0.2022974789,ATR_R_fa
23,0.5374711752,ATR_R_fa
24,0.328489691,ATR_R_fa
25,0.3742707968,ATR_R_fa
26,0.4571679533,ATR_R_fa
27,0.3152700961,ATR_R_fa
28,0.2620672584,ATR_R_fa
29,0.3890363276,ATR_R_fa
30,0.2897392511,ATR_R_fa
31,0.5926420689,ATR_R_fa
32,0.2960829735,ATR_R_fa
33,0.4506129324,ATR_R_fa
34,0.301356554,ATR_R_fa
35,0.3590919077,ATR_R_fa
36,0.3347302377,ATR_R_fa
37,0.490760386,ATR_R_fa
38,0.2727483213,ATR_R_fa
39,0.2958304882,ATR_R_fa
40,0.5273838043,ATR_R_fa
41,0.1754038036,ATR_R_fa
42,0.2213770896,ATR_R_fa
43,0.3745371401,ATR_R_fa
44,0.3555731177,ATR_R_fa
45,0.3528122306,ATR_R_fa
46,0.2569055259,ATR_R_fa
47,0.5635018349,ATR_R_fa
48,0.3587143421,ATR_R_fa
49,0.3373177946,ATR_R_fa
50,0.3759385049,ATR_R_fa
51,0.2978974581,ATR_R_fa
52,0.1231174842,ATR_R_fa
53,0.3091984987,ATR_R_fa
54,0.1504858285,ATR_R_fa
55,0.3645682037,ATR_R_fa
56,0.2193119079,ATR_R_fa
57,0.4310488105,ATR_R_fa
58,0.3122424185,ATR_R_fa
59,0.2739639878,ATR_R_fa
60,0.3437547684,ATR_R_fa
61,0.4636439979,ATR_R_fa
62,0.2900534272,ATR_R_fa
63,0.2788425386,ATR_R_fa
64,0.261615485,ATR_R_fa
65,0.3633543849,ATR_R_fa
66,0.5042750835,ATR_R_fa
67,0.4074918926,ATR_R_fa
68,0.2941308916,ATR_R_fa
69,0.255551368,ATR_R_fa
70,0.3382928371,ATR_R_fa
71,0.2582464814,ATR_R_fa
72,0.3446272016,ATR_R_fa
73,0.213157326,ATR_R_fa
74,0.3585037589,ATR_R_fa
75,0.3728469312,ATR_R_fa
76,0.1945173591,ATR_R_fa
77,0.4993211925,ATR_R_fa
78,0.2758491635,ATR_R_fa
79,0.3031417131,ATR_R_fa
80,0.2403471619,ATR_R_fa
81,0.409378469,ATR_R_fa
82,0.2223529071,ATR_R_fa
83,0.4213614762,ATR_R_fa
84,0.1410778761,ATR_R_fa
85,0.4426023364,ATR_R_fa
86,0.2133237869,ATR_R_fa
87,0.4647809565,ATR_R_fa
88,0.3073993623,ATR_R_fa
89,0.322865665,ATR_R_fa
90,0.1083494276,ATR_R_fa
91,0.2625845969,ATR_R_fa
92,0.4103817642,ATR_R_fa
93,0.3478122652,ATR_R_fa
94,0.4329237044,ATR_R_fa
95,0.2607597709,ATR_R_fa
96,0.3327971101,ATR_R_fa
97,0.1341554821,ATR_R_fa
98,0.3215567768,ATR_R_fa
99,0.1947949231,ATR_R_fa
100,0.175731793,ATR_R_fa
1,0.2760290802,CGC_L_fa
2,0.1876683384,CGC_L_fa
3,0.3559816182,CGC_L_fa
4,0.07349678874,CGC_L_fa
5,0.5171283484,CGC_L_fa
6,0.4425449967,CGC_L_fa
