nodeID,dti_fa,tractID
1,0.3892361522,ATR_L_fa
2,0.2375637144,ATR_L_fa
3,0.3560518324,ATR_L_fa
4,0.3284447789,ATR_L_fa
5,0.4786891639,ATR_L_fa
6,0.4715743363,ATR_L_fa
7,0.3579823673,ATR_L_fa
8,0.1715327203,ATR_L_fa
9,0.2903177738,ATR_L_fa
10,0.5508352518,ATR_L_fa
11,0.2095631063,ATR_L_fa
12,0.2668552101,ATR_L_fa
13,0.3356804848,ATR_L_fa
14,0.4418095052,ATR_L_fa
15,0.3069693446,ATR_L_fa
16,0.2924956679,ATR_L_fa
17,0.4530628622,ATR_L_fa
18,0.3910055459,ATR_L_fa
19,0.3322695792,ATR_L_fa
20,0.3107473254,ATR_L_fa
21,0.5218831301,ATR_L_fa
22,0.4700161517,ATR_L_fa
23,0.4144262075,ATR_L_fa
24,0.4481519461,ATR_L_fa
25,0.1954986751,ATR_L_fa
26,0.320691824,ATR_L_fa
27,0.177506879,ATR_L_fa
28,0.320799917,ATR_L_fa
29,0.5062941313,ATR_L_fa
30,0.4539358914,ATR_L_fa
31,0.4646629393,ATR_L_fa
32,0.4493050575,ATR_L_fa
33,0.5277662277,ATR_L_fa
34,0.4473971725,ATR_L_fa
35,0.2249523252,ATR_L_fa
36,0.5111662149,ATR_L_fa
37,0.2691935897,ATR_L_fa
38,0.2610644698,ATR_L_fa
39,0.2249881327,ATR_L_fa
40,0.2545805275,ATR_L_fa
41,0.4157119095,ATR_L_fa
42,0.3973654211,ATR_L_fa
43,0.2757116854,ATR_L_fa
44,0.3190416098,ATR_L_fa
45,0.4566643834,ATR_L_fa
46,0.3086616993,ATR_L_fa
47,0.4721918702,ATR_L_fa
48,0.2698371112,ATR_L_fa
49,0.3617545664,ATR_L_fa
50,0.4057747424,ATR_L_fa
51,0.3561473489,ATR_L_fa
52,0.3344750404,ATR_L_fa
53,0.3657752872,ATR_L_fa
54,0.4655969739,ATR_L_fa
55,0.5028760433,ATR_L_fa
56,0.3020504117,ATR_L_fa
57,0.3049874604,ATR_L_fa
58,0.248623088,ATR_L_fa
59,0.3686496615,ATR_L_fa
60,0.4033083916,ATR_L_fa
61,0.3861045241,ATR_L_fa
62,0.3537044227,ATR_L_fa
63,0.1900463253,ATR_L_fa
64,0.5199201703,ATR_L_fa
65,0.3059322238,ATR_L_fa
66,0.4163753986,ATR_L_fa
67,0.4176599979,ATR_L_fa
68,0.4962287247,ATR_L_fa
69,0.3953377306,ATR_L_fa
70,0.4205860198,ATR_L_fa
71,0.3138991892,ATR_L_fa
72,0.4076740742,ATR_L_fa
73,0.329844147,ATR_L_fa
74,0.4602349997,ATR_L_fa
75,0.3643726707,ATR_L_fa
76,0.3883309066,ATR_L_fa
77,0.3800944686,ATR_L_fa
78,0.1874938756,ATR_L_fa
79,0.3412282467,ATR_L_fa
80,0.2995123565,ATR_L_fa
81,0.4248287082,ATR_L_fa
82,0.3442213535,ATR_L_fa
83,0.3055628538,ATR_L_fa
84,0.3471395373,ATR_L_fa
85,0.3328127563,ATR_L_fa
86,0.3466032445,ATR_L_fa
87,0.421718657,ATR_L_fa
88,0.3716184199,ATR_L_fa
89,0.157106787,ATR_L_fa
90,0.4545095861,ATR_L_fa
91,0.3025740683,ATR_L_fa
92,0.2578107417,ATR_L_fa
93,0.3231026828,ATR_L_fa
94,0.4791529775,ATR_L_fa
95,0.2476917356,ATR_L_fa
96,0.3246825933,ATR_L_fa
97,0.4502622485,ATR_L_fa
98,0.3511649966,ATR_L_fa
99,0.08869809657,ATR_L_fa
100,0.441768229,ATR_L_fa
1,0.3813097179,ATR_R_fa
2,0.2556800544,ATR_R_fa
3,0.4883835912,ATR_R_fa
4,0.2797595263,ATR_R_fa
5,0.2581804395,ATR_R_fa
6,0.3726651073,ATR_R_fa
7,0.2306355536,ATR_R_fa
8,0.1045832708,ATR_R_fa
9,0.1846665591,ATR_R_fa
10,0.3692035675,ATR_R_fa
11,0.3096881509,ATR_R_fa
12,0.2907482982,ATR_R_fa
13,0.3244532943,ATR_R_fa
14,0.3234148026,ATR_R_fa
15,0.4320932329,ATR_R_fa
16,0.3421392441,ATR_R_fa
17,0.2938788235,ATR_R_fa
18,0.3333651423,ATR_R_fa
19,0.3732415438,ATR_R_fa
20,0.5061704516,ATR_R_fa
21,0.3210625052,ATR_R_fa
22,0.3454512358,ATR_R_fa
23,0.4015869498,ATR_R_fa
24,0.4115739763,ATR_R_fa
25,0.4491786361,ATR_R_fa
26,0.3634474874,ATR_R_fa
27,0.4884622395,ATR_R_fa
28,0.4793322384,ATR_R_fa
29,0.4446007013,ATR_R_fa
30,0.3003657758,ATR_R_fa
31,0.3380971849,ATR_R_fa
32,0.3444133997,ATR_R_fa
33,0.1806737632,ATR_R_fa
34,0.3319406509,ATR_R_fa
35,0.3779906929,ATR_R_fa
36,0.2680880427,ATR_R_fa
37,0.339402169,ATR_R_fa
38,0.3453280032,ATR_R_fa
39,0.3495002687,ATR_R_fa
40,0.3963497877,ATR_R_fa
41,0.1898462921,ATR_R_fa
42,0.4262690842,ATR_R_fa
43,0.3237231374,ATR_R_fa
44,0.2926933467,ATR_R_fa
45,0.4288773537,ATR_R_fa
46,0.3442739844,ATR_R_fa
47,0.3254518211,ATR_R_fa
48,0.2351996303,ATR_R_fa
49,0.318141073,ATR_R_fa
50,0.3525509834,ATR_R_fa
51,0.4500363171,ATR_R_fa
52,0.2664753199,ATR_R_fa
53,0.2509329319,ATR_R_fa
54,0.3924535215,ATR_R_fa
55,0.3521530032,ATR_R_fa
56,0.4614310563,ATR_R_fa
57,0.4986908436,ATR_R_fa
58,0.4122003913,ATR_R_fa
59,0.4916596711,ATR_R_fa
60,0.1794249266,ATR_R_fa
61,0.4809325635,ATR_R_fa
62,0.2484107316,ATR_R_fa
63,0.3225323856,ATR_R_fa
64,0.4896232486,ATR_R_fa
65,0.3173234761,ATR_R_fa
66,0.292730391,ATR_R_fa
67,0.3623992205,ATR_R_fa
68,0.4744838476,ATR_R_fa
69,0.3316417634,ATR_R_fa
70,0.266289115,ATR_R_fa
71,0.1804078221,ATR_R_fa
72,0.2306313515,ATR_R_fa
73,0.2305949628,ATR_R_fa
74,0.4770398438,ATR_R_fa
75,0.3529565334,ATR_R_fa
76,0.1710309535,ATR_R_fa
77,0.3658763766,ATR_R_fa
78,0.2543191612,ATR_R_fa
79,0.4066965878,ATR_R_fa
80,0.4360334873,ATR_R_fa
81,0.4025602639,ATR_R_fa
82,0.3265871704,ATR_R_fa
83,0.2161996961,ATR_R_fa
84,0.5309103131,ATR_R_fa
85,0.4738460481,ATR_R_fa
86,0.4407193661,ATR_R_fa
87,0.2257513702,ATR_R_fa
88,0.3166806996,ATR_R_fa
89,0.2739223242,ATR_R_fa
90,0.2659474313,ATR_R_fa
91,0.1418903917,ATR_R_fa
92,0.4203746021,ATR_R_fa
93,0.3413732946,ATR_R_fa
94,0.3513082266,ATR_R_fa
95,0.3046186864,ATR_R_fa
96,0.3450067043,ATR_R_fa
97,0.3714080155,ATR_R_fa
98,0.3300174475,ATR_R_fa
99,0.3040261865,ATR_R_fa
100,0.477057308,ATR_R_fa
1,0.1818098575,CGC_L_fa
2,0.2920508087,CGC_L_fa
3,0.5478992462,CGC_L_fa
4,0.1099567339,CGC_L_fa
5,0.241515398,CGC_L_fa
6,0.1678365767,CGC_L_fa
7,0.1957945675,CGC_L_fa
8,0.2311425656,CGC_L_fa
9,0.2095946968,CGC_L_fa
10,0.3731677532,CGC_L_fa
11,0.2802997828,CGC_L_fa
12,0.09550382942,CGC_L_fa
13,0.1777547598,CGC_L_fa
14,0.45213148,CGC_L_fa
15,0.3920671642,CGC_L_fa
16,0.2230977565,CGC_L_fa
17,0.106084846,CGC_L_fa
18,0.1760886759,CGC_L_fa
19,0.4556896985,CGC_L_fa
20,0.5179677606,CGC_L_fa
21,0.1975119561,CGC_L_fa
22,0.4791772366,CGC_L_fa
23,0.1442278028,CGC_L_fa
