nodeID,dti_fa,tractID
1,0.3735141158,ATR_L_fa
2,0.175231263,ATR_L_fa
3,0.3721506596,ATR_L_fa
4,0.4334906936,ATR_L_fa
5,0.3219048381,ATR_L_fa
6,0.2078681439,ATR_L_fa
7,0.1154752001,ATR_L_fa
8,0.09788270295,ATR_L_fa
9,0.3641687036,ATR_L_fa
10,0.1878869087,ATR_L_fa
11,0.5466867685,ATR_L_fa
12,0.2221204489,ATR_L_fa
13,0.4302363694,ATR_L_fa
14,0.2001731247,ATR_L_fa
15,0.2104875147,ATR_L_fa
16,0.3537843823,ATR_L_fa
17,0.1256688088,ATR_L_fa
18,0.1327528656,ATR_L_fa
19,0.2824511528,ATR_L_fa
20,0.1285985708,ATR_L_fa
21,0.2560611069,ATR_L_fa
22,0.2212295234,ATR_L_fa
23,0.3453163505,ATR_L_fa
24,0.3562243879,ATR_L_fa
25,0.1428555548,ATR_L_fa
26,0.2324008048,ATR_L_fa
27,0.4286796153,ATR_L_fa
28,0.3411296904,ATR_L_fa
29,0.2646084726,ATR_L_fa
30,0.3317984939,ATR_L_fa
31,0.2751061022,ATR_L_fa
32,0.5508217216,ATR_L_fa
33,0.1588531882,ATR_L_fa
34,0.2453827262,ATR_L_fa
35,0.1785796136,ATR_L_fa
36,0.3110387027,ATR_L_fa
37,0.1495781988,ATR_L_fa
38,0.08799177408,ATR_L_fa
39,0.3897793591,ATR_L_fa
40,0.3507196903,ATR_L_fa
41,0.4142984152,ATR_L_fa
42,0.3092208803,ATR_L_fa
43,0.3169159293,ATR_L_fa
44,0.2763584256,ATR_L_fa
45,0.2851780057,ATR_L_fa
46,0.2530480623,ATR_L_fa
47,0.3084460497,ATR_L_fa
48,0.09028123319,ATR_L_fa
49,0.4476439357,ATR_L_fa
50,0.338915199,ATR_L_fa
51,0.1126052886,ATR_L_fa
52,0.1774341762,ATR_L_fa
53,0.41258654,ATR_L_fa
54,0.3654949665,ATR_L_fa
55,0.269521147,ATR_L_fa
56,0.1149242446,ATR_L_fa
57,0.1493921131,ATR_L_fa
58,0.1519135535,ATR_L_fa
59,0.2088064998,ATR_L_fa
60,0.2273861766,ATR_L_fa
61,0.1740232259,ATR_L_fa
62,0.1023520678,ATR_L_fa
63,0.1528955102,ATR_L_fa
64,0.3946180344,ATR_L_fa
65,0.4827741683,ATR_L_fa
66,0.2845538557,ATR_L_fa
67,0.209095329,ATR_L_fa
68,0.1391843408,ATR_L_fa
69,0.4975410402,ATR_L_fa
70,0.3159613311,ATR_L_fa
71,0.2869553566,ATR_L_fa
72,0.1896923035,ATR_L_fa
73,0.3611862361,ATR_L_fa
74,0.2241719663,ATR_L_fa
75,0.451439172,ATR_L_fa
76,0.4084281623,ATR_L_fa
77,0.3190284073,ATR_L_fa
78,0.2137105167,ATR_L_fa
79,0.3576671183,ATR_L_fa
80,0.4057653248,ATR_L_fa
81,0.3755524457,ATR_L_fa
82,0.3897901773,ATR_L_fa
83,0.3648995757,ATR_L_fa
84,0.2749915123,ATR_L_fa
85,0.1716937125,ATR_L_fa
86,0.3085516393,ATR_L_fa
87,0.2492261827,ATR_L_fa
88,0.2381697893,ATR_L_fa
89,0.2209073603,ATR_L_fa
90,0.2579862475,ATR_L_fa
91,0.2288134396,ATR_L_fa
92,0.1090665832,ATR_L_fa
93,0.4017274976,ATR_L_fa
94,0.3033331037,ATR_L_fa
95,0.5795125365,ATR_L_fa
96,0.3015373647,ATR_L_fa
97,0.2748705745,ATR_L_fa
98,0.1411172897,ATR_L_fa
99,0.1563328207,ATR_L_fa
100,0.2281419635,ATR_L_fa
1,0.21718207,ATR_R_fa
2,0.396346122,ATR_R_fa
3,0.2708208561,ATR_R_fa
4,0.2520115674,ATR_R_fa
5,0.4074457288,ATR_R_fa
6,0.2335522175,ATR_R_fa
7,0.1960688978,ATR_R_fa
8,0.3007342219,ATR_R_fa
9,0.3899872303,ATR_R_fa
