nodeID,dti_fa,tractID
1,0.2874082625,ATR_L_fa
2,0.3419094086,ATR_L_fa
3,0.3705756366,ATR_L_fa
4,0.3721275628,ATR_L_fa
5,0.2693583667,ATR_L_fa
6,0.4118027091,ATR_L_fa
7,0.2295881659,ATR_L_fa
8,0.2897613943,ATR_L_fa
9,0.4643248022,ATR_L_fa
10,0.3006084263,ATR_L_fa
11,0.217680499,ATR_L_fa
12,0.3790525794,ATR_L_fa
13,0.2865299881,ATR_L_fa
14,0.2208700329,ATR_L_fa
15,0.4809337854,ATR_L_fa
16,0.3077894449,ATR_L_fa
17,0.4130266607,ATR_L_fa
18,0.3403147757,ATR_L_fa
19,0.384857744,ATR_L_fa
20,0.4360332787,ATR_L_fa
21,0.4069572985,ATR_L_fa
22,0.2073478699,ATR_L_fa
23,0.3975502253,ATR_L_fa
24,0.3108495772,ATR_L_fa
25,0.467947036,ATR_L_fa
26,0.2330677062,ATR_L_fa
27,0.4633095562,ATR_L_fa
28,0.3399346471,ATR_L_fa
29,0.3006022274,ATR_L_fa
30,0.2420788556,ATR_L_fa
31,0.4120149612,ATR_L_fa
32,0.2807366848,ATR_L_fa
33,0.2335936427,ATR_L_fa
34,0.3800524771,ATR_L_fa
35,0.2561059892,ATR_L_fa
36,0.3983176649,ATR_L_fa
37,0.3901037276,ATR_L_fa
38,0.3095046878,ATR_L_fa
39,0.1948698461,ATR_L_fa
40,0.3163318336,ATR_L_fa
41,0.1284381747,ATR_L_fa
42,0.3288463652,ATR_L_fa
43,0.3734624684,ATR_L_fa
44,0.3634212315,ATR_L_fa
45,0.4264132082,ATR_L_fa
46,0.3894522786,ATR_L_fa
47,0.2837292552,ATR_L_fa
48,0.4861214161,ATR_L_fa
49,0.407066226,ATR_L_fa
50,0.3100149035,ATR_L_fa
51,0.4259085059,ATR_L_fa
52,0.3490726054,ATR_L_fa
53,0.2532505095,ATR_L_fa
54,0.3271182179,ATR_L_fa
55,0.2549690902,ATR_L_fa
56,0.2306576818,ATR_L_fa
57,0.4046244025,ATR_L_fa
58,0.3225037754,ATR_L_fa
59,0.2861631215,ATR_L_fa
60,0.2922108769,ATR_L_fa
61,0.3916045129,ATR_L_fa
62,0.3949853778,ATR_L_fa
63,0.5219649076,ATR_L_fa
64,0.4878979027,ATR_L_fa
65,0.3323191702,ATR_L_fa
66,0.4602600038,ATR_L_fa
67,0.3025736511,ATR_L_fa
68,0.3343718648,ATR_L_fa
69,0.2996090055,ATR_L_fa
70,0.3114058971,ATR_L_fa
71,0.2898037136,ATR_L_fa
72,0.3346368372,ATR_L_fa
73,0.2751984596,ATR_L_fa
74,0.1961836815,ATR_L_fa
75,0.332069397,ATR_L_fa
76,0.2792141736,ATR_L_fa
77,0.2214669883,ATR_L_fa
78,0.3747108579,ATR_L_fa
79,0.4121339619,ATR_L_fa
80,0.4216297269,ATR_L_fa
81,0.2203555405,ATR_L_fa
82,0.4265482128,ATR_L_fa
83,0.265253067,ATR_L_fa
84,0.3221690357,ATR_L_fa
85,0.349707365,ATR_L_fa
86,0.3462035358,ATR_L_fa
87,0.2281695604,ATR_L_fa
88,0.400039643,ATR_L_fa
89,0.279110074,ATR_L_fa
90,0.3511033654,ATR_L_fa
91,0.3699828088,ATR_L_fa
92,0.253772676,ATR_L_fa
93,0.474570781,ATR_L_fa
94,0.3582847416,ATR_L_fa
95,0.1860936135,ATR_L_fa
96,0.34917593,ATR_L_fa
97,0.4934683144,ATR_L_fa
98,0.2624358833,ATR_L_fa
99,0.2604440749,ATR_L_fa
100,0.281619966,ATR_L_fa
1,0.4038757086,ATR_R_fa
2,0.4263314307,ATR_R_fa
3,0.3713685572,ATR_R_fa
4,0.360874027,ATR_R_fa
5,0.3550201654,ATR_R_fa
6,0.3902057409,ATR_R_fa
7,0.3706003726,ATR_R_fa
8,0.4145366549,ATR_R_fa
9,0.4703465402,ATR_R_fa
10,0.2838394642,ATR_R_fa
11,0.3655094504,ATR_R_fa
12,0.2737944126,ATR_R_fa
13,0.4555906057,ATR_R_fa
14,0.3923534155,ATR_R_fa
15,0.3499275148,ATR_R_fa
16,0.3705191314,ATR_R_fa
17,0.3196460307,ATR_R_fa
18,0.2261879593,ATR_R_fa
19,0.2674325109,ATR_R_fa
20,0.3688487709,ATR_R_fa
21,0.4359749258,ATR_R_fa
22,0.5172679424,ATR_R_fa
23,0.4206945598,ATR_R_fa
24,0.3004861176,ATR_R_fa
25,0.362146318,ATR_R_fa
26,0.3518196344,ATR_R_fa
27,0.3721390963,ATR_R_fa
28,0.4035594761,ATR_R_fa
29,0.2791356444,ATR_R_fa
30,0.5257291794,ATR_R_fa
31,0.2091302425,ATR_R_fa
32,0.3248519003,ATR_R_fa
33,0.4099808335,ATR_R_fa
34,0.3122276962,ATR_R_fa
35,0.432536602,ATR_R_fa
36,0.3832092881,ATR_R_fa
37,0.4575037062,ATR_R_fa
38,0.3445498049,ATR_R_fa
39,0.393401742,ATR_R_fa
40,0.365609318,ATR_R_fa
41,0.3301993906,ATR_R_fa
42,0.2837001979,ATR_R_fa
43,0.4925382733,ATR_R_fa
44,0.3154668212,ATR_R_fa
45,0.3328358531,ATR_R_fa
46,0.3588387072,ATR_R_fa
47,0.3420248628,ATR_R_fa
48,0.3360403776,ATR_R_fa
49,0.3337371349,ATR_R_fa
50,0.4010276794,ATR_R_fa
51,0.3217588663,ATR_R_fa
52,0.3970437348,ATR_R_fa
53,0.4420952797,ATR_R_fa
54,0.2903825045,ATR_R_fa
55,0.2903312147,ATR_R_fa
56,0.2902771533,ATR_R_fa
57,0.4105147421,ATR_R_fa
58,0.2596020997,ATR_R_fa
59,0.3433007002,ATR_R_fa
60,0.3148988187,ATR_R_fa
61,0.274066478,ATR_R_fa
62,0.3650319576,ATR_R_fa
63,0.4585386217,ATR_R_fa
64,0.2824897468,ATR_R_fa
65,0.3164786696,ATR_R_fa
66,0.1741122156,ATR_R_fa
67,0.2872003615,ATR_R_fa
68,0.3750732541,ATR_R_fa
69,0.4279120564,ATR_R_fa
70,0.4006460607,ATR_R_fa
71,0.229485482,ATR_R_fa
72,0.3312464356,ATR_R_fa
73,0.3251381218,ATR_R_fa
74,0.3742794991,ATR_R_fa
75,0.3272254467,ATR_R_fa
76,0.3386402726,ATR_R_fa
77,0.4165110588,ATR_R_fa
78,0.5718087554,ATR_R_fa
79,0.2800241411,ATR_R_fa
80,0.3272787035,ATR_R_fa
81,0.4088715017,ATR_R_fa
82,0.3003840744,ATR_R_fa
83,0.3265205622,ATR_R_fa
84,0.4135586917,ATR_R_fa
85,0.3211303353,ATR_R_fa
86,0.4451734126,ATR_R_fa
87,0.2705766559,ATR_R_fa
88,0.2674283385,ATR_R_fa
89,0.3236351013,ATR_R_fa
90,0.3691375256,ATR_R_fa
91,0.3306497037,ATR_R_fa
92,0.2661173642,ATR_R_fa
93,0.3699565828,ATR_R_fa
94,0.3044429123,ATR_R_fa
95,0.2908272445,ATR_R_fa
96,0.3155642748,ATR_R_fa
97,0.2767592669,ATR_R_fa
98,0.4981891215,ATR_R_fa
99,0.4813553393,ATR_R_fa
100,0.3351410627,ATR_R_fa
1,0.22708112,CGC_L_fa
2,0.43821913,CGC_L_fa
3,0.5558117032,CGC_L_fa
4,0.1125138029,CGC_L_fa
5,0.1505545825,CGC_L_fa
6,0.1228450388,CGC_L_fa
7,0.4511641562,CGC_L_fa
8,0.1411743462,CGC_L_fa
9,0.3335111439,CGC_L_fa
10,0.5383723974,CGC_L_fa
11,0.3179236352,CGC_L_fa
12,0.3643547595,CGC_L_fa
13,0.3937571347,CGC_L_fa
14,0.149652645,CGC_L_fa
15,0.3001933098,CGC_L_fa
16,0.4036371708,CGC_L_fa
17,0.4156593084,CGC_L_fa
18,0.1851730794,CGC_L_fa
19,0.4120183885,CGC_L_fa
20,0.411498338,CGC_L_fa
21,0.4434746504,CGC_L_fa
22,0.4161145687,CGC_L_fa
23,0.1434884667,CGC_L_fa
24,0.1830598116,CGC_L_fa
25,0.5016356111,CGC_L_fa
26,0.2386445701,CGC_L_fa
27,0.2378060371,CGC_L_fa
28,0.4002667069,CGC_L_fa
29,0.1842085272,CGC_L_fa
30,0.2419806719,CGC_L_fa
31,0.1687762737,CGC_L_fa
32,0.3403924108,CGC_L_fa
33,0.2808053493,CGC_L_fa
34,0.484277457,CGC_L_fa
35,0.3004852831,CGC_L_fa
36,0.2230920643,CGC_L_fa
37,0.3870211244,CGC_L_fa
38,0.4706638753,CGC_L_fa
39,0.461220026,CGC_L_fa
40,0.505379796,CGC_L_fa
41,0.1359035522,CGC_L_fa
42,0.1522430927,CGC_L_fa
43,0.1060003564,CGC_L_fa
44,0.2553659081,CGC_L_fa
45,0.1815885305,CGC_L_fa
46,0.3421703279,CGC_L_fa
47,0.08617245406,CGC_L_fa
48,0.248271361,CGC_L_fa
49,0.4380928576,CGC_L_fa
50,0.4135429561,CGC_L_fa
51,0.4957801104,CGC_L_fa
52,0.5590388179,CGC_L_fa
53,0.4398379326,CGC_L_fa
54,0.1493125707,CGC_L_fa
55,0.2885236442,CGC_L_fa
56,0.4293265939,CGC_L_fa
57,0.1287501901,CGC_L_fa
58,0.09468006343,CGC_L_fa
59,0.3267063797,CGC_L_fa
60,0.5185474157,CGC_L_fa
61,0.2248081118,CGC_L_fa
62,0.284245342,CGC_L_fa
63,0.09130762517,CGC_L_fa
64,0.2222322524,CGC_L_fa
65,0.1418638378,CGC_L_fa
66,0.2962073982,CGC_L_fa
67,0.2599354982,CGC_L_fa
68,0.1175395921,CGC_L_fa
69,0.3739360571,CGC_L_fa
70,0.3325816989,CGC_L_fa
71,0.08049716055,CGC_L_fa
72,0.3966503143,CGC_L_fa
73,0.409791708,CGC_L_fa
74,0.2742530107,CGC_L_fa
75,0.2987449765,CGC_L_fa
76,0.1279220581,CGC_L_fa
77,0.3950147331,CGC_L_fa
78,0.09805101156,CGC_L_fa
79,0.411000818,CGC_L_fa
80,0.2748444974,CGC_L_fa
81,0.2444360554,CGC_L_fa
82,0.301879108,CGC_L_fa
83,0.4624594748,CGC_L_fa
84,0.3219088018,CGC_L_fa
85,0.2865273654,CGC_L_fa
86,0.4941849113,CGC_L_fa
87,0.1324587166,CGC_L_fa
88,0.2877397537,CGC_L_fa
89,0.2795475423,CGC_L_fa
90,0.2037978917,CGC_L_fa
91,0.3409472406,CGC_L_fa
