nodeID,dti_fa,tractID
1,0.3342763782,ATR_L_fa
2,0.4971936643,ATR_L_fa
3,0.280487746,ATR_L_fa
4,0.3383983076,ATR_L_fa
5,0.4720580578,ATR_L_fa
6,0.4714922309,ATR_L_fa
7,0.362203598,ATR_L_fa
8,0.499761641,ATR_L_fa
9,0.4528775811,ATR_L_fa
10,0.3170679212,ATR_L_fa
11,0.5459863544,ATR_L_fa
12,0.40402022,ATR_L_fa
13,0.2704035044,ATR_L_fa
14,0.3359187245,ATR_L_fa
15,0.5613213778,ATR_L_fa
16,0.3979029655,ATR_L_fa
17,0.3256260157,ATR_L_fa
18,0.3243562579,ATR_L_fa
19,0.5096879601,ATR_L_fa
20,0.4152145684,ATR_L_fa
21,0.3495385647,ATR_L_fa
22,0.296923846,ATR_L_fa
23,0.3377410173,ATR_L_fa
24,0.4522408843,ATR_L_fa
25,0.2873197794,ATR_L_fa
26,0.2303771526,ATR_L_fa
27,0.4813272357,ATR_L_fa
28,0.5521637797,ATR_L_fa
29,0.1761197001,ATR_L_fa
30,0.4299752116,ATR_L_fa
31,0.348543644,ATR_L_fa
32,0.5400671959,ATR_L_fa
33,0.3112888634,ATR_L_fa
34,0.3740854263,ATR_L_fa
35,0.3126451671,ATR_L_fa
36,0.3605694473,ATR_L_fa
37,0.4882674217,ATR_L_fa
38,0.4348383844,ATR_L_fa
39,0.4555218816,ATR_L_fa
40,0.3861183524,ATR_L_fa
41,0.3865504563,ATR_L_fa
42,0.3943061531,ATR_L_fa
43,0.2721719444,ATR_L_fa
44,0.4723252952,ATR_L_fa
45,0.4066292048,ATR_L_fa
46,0.4311779439,ATR_L_fa
47,0.3432931602,ATR_L_fa
48,0.6332819462,ATR_L_fa
49,0.3403361738,ATR_L_fa
50,0.3964786232,ATR_L_fa
51,0.3794523478,ATR_L_fa
52,0.2625303268,ATR_L_fa
53,0.2976640761,ATR_L_fa
54,0.4774560332,ATR_L_fa
55,0.2552223802,ATR_L_fa
56,0.386647284,ATR_L_fa
57,0.2760397196,ATR_L_fa
58,0.3381791115,ATR_L_fa
59,0.3526752591,ATR_L_fa
60,0.3523337245,ATR_L_fa
61,0.4423771203,ATR_L_fa
62,0.2995057702,ATR_L_fa
63,0.4130787849,ATR_L_fa
64,0.31814605,ATR_L_fa
65,0.3385176063,ATR_L_fa
66,0.3077767789,ATR_L_fa
67,0.2990524471,ATR_L_fa
68,0.5608358383,ATR_L_fa
69,0.4030463994,ATR_L_fa
