nodeID,dti_fa,tractID
1,0.2739247382,ATR_L_fa
2,0.5021172762,ATR_L_fa
3,0.3441384435,ATR_L_fa
4,0.3378556371,ATR_L_fa
5,0.2859033942,ATR_L_fa
6,0.2570541799,ATR_L_fa
7,0.3708271086,ATR_L_fa
8,0.3636036515,ATR_L_fa
9,0.3786206841,ATR_L_fa
10,0.366099745,ATR_L_fa
11,0.3129202425,ATR_L_fa
12,0.3174819648,ATR_L_fa
13,0.4287699461,ATR_L_fa
14,0.3449772298,ATR_L_fa
15,0.3228924572,ATR_L_fa
16,0.3845309913,ATR_L_fa
17,0.317399919,ATR_L_fa
18,0.4002454579,ATR_L_fa
19,0.5431135893,ATR_L_fa
20,0.3007805645,ATR_L_fa
21,0.3629518151,ATR_L_fa
22,0.2957611382,ATR_L_fa
23,0.199435845,ATR_L_fa
24,0.3403384387,ATR_L_fa
25,0.4657571018,ATR_L_fa
26,0.4079551995,ATR_L_fa
27,0.320201844,ATR_L_fa
28,0.340377897,ATR_L_fa
29,0.3251819909,ATR_L_fa
30,0.2258240432,ATR_L_fa
31,0.3061902821,ATR_L_fa
32,0.3096771538,ATR_L_fa
33,0.287404716,ATR_L_fa
34,0.1426516771,ATR_L_fa
35,0.3612039983,ATR_L_fa
36,0.2411715835,ATR_L_fa
37,0.2902934253,ATR_L_fa
38,0.2289345562,ATR_L_fa
39,0.4085633755,ATR_L_fa
40,0.4632150829,ATR_L_fa
41,0.2765166163,ATR_L_fa
42,0.4105356336,ATR_L_fa
43,0.4874177575,ATR_L_fa
44,0.3115537763,ATR_L_fa
45,0.2735123932,ATR_L_fa
46,0.3795168996,ATR_L_fa
47,0.3100462556,ATR_L_fa
48,0.4861768484,ATR_L_fa
49,0.3011042476,ATR_L_fa
50,0.3444592655,ATR_L_fa
51,0.2019850761,ATR_L_fa
52,0.3938435018,ATR_L_fa
53,0.4106884003,ATR_L_fa
54,0.4015027881,ATR_L_fa
55,0.2663586736,ATR_L_fa
56,0.2627070546,ATR_L_fa
57,0.3086884618,ATR_L_fa
58,0.2993406653,ATR_L_fa
59,0.2747790515,ATR_L_fa
60,0.07937775552,ATR_L_fa
61,0.2801607549,ATR_L_fa
62,0.4454011023,ATR_L_fa
63,0.4639095664,ATR_L_fa
64,0.3394421339,ATR_L_fa
65,0.1737562567,ATR_L_fa
66,0.234676078,ATR_L_fa
67,0.2577692866,ATR_L_fa
68,0.3281298876,ATR_L_fa
69,0.3705566227,ATR_L_fa
70,0.2877575457,ATR_L_fa
71,0.3702379167,ATR_L_fa
72,0.3398613632,ATR_L_fa
73,0.3724716604,ATR_L_fa
74,0.1700689048,ATR_L_fa
75,0.5224842429,ATR_L_fa
76,0.3372140825,ATR_L_fa
77,0.4073038995,ATR_L_fa
78,0.2783519328,ATR_L_fa
79,0.5231450796,ATR_L_fa
80,0.3199013472,ATR_L_fa
81,0.2665697336,ATR_L_fa
82,0.3640115559,ATR_L_fa
83,0.4825988114,ATR_L_fa
84,0.2964297831,ATR_L_fa
85,0.3664522469,ATR_L_fa
86,0.3401565254,ATR_L_fa
87,0.2133771479,ATR_L_fa
88,0.2776486576,ATR_L_fa
89,0.453753233,ATR_L_fa
90,0.3485623598,ATR_L_fa
91,0.3068931103,ATR_L_fa
92,0.2967293859,ATR_L_fa
93,0.399731487,ATR_L_fa
94,0.2888675928,ATR_L_fa
